Seconds,Spine4_ry - origin Distance [mm],Spine4_ry - origin Distance [mm],Spine4_ry - origin Distance [mm],Spine3_ty - origin Distance [mm],Spine3_ty - origin Distance [mm],Spine3_ty - origin Distance [mm],Spine2_ty - origin Distance [mm],Spine2_ty - origin Distance [mm],Spine2_ty - origin Distance [mm],Spine1_ty - origin Distance [mm],Spine1_ty - origin Distance [mm],Spine1_ty - origin Distance [mm],Spine_ty - origin Distance [mm],Spine_ty - origin Distance [mm],Spine_ty - origin Distance [mm],Neck_ry - origin Distance [mm],Neck_ry - origin Distance [mm],Neck_ry - origin Distance [mm],Head_ry - origin Distance [mm],Head_ry - origin Distance [mm],Head_ry - origin Distance [mm],HeadEE - origin Distance [mm],HeadEE - origin Distance [mm],HeadEE - origin Distance [mm],LeftShoulder_ry - origin Distance [mm],LeftShoulder_ry - origin Distance [mm],LeftShoulder_ry - origin Distance [mm],LeftArm_tx - origin Distance [mm],LeftArm_tx - origin Distance [mm],LeftArm_tx - origin Distance [mm],LeftForeArm_rx - origin Distance [mm],LeftForeArm_rx - origin Distance [mm],LeftForeArm_rx - origin Distance [mm],LeftHand_rx - origin Distance [mm],LeftHand_rx - origin Distance [mm],LeftHand_rx - origin Distance [mm],LeftHandEE - origin Distance [mm],LeftHandEE - origin Distance [mm],LeftHandEE - origin Distance [mm],RightShoulder_ry - origin Distance [mm],RightShoulder_ry - origin Distance [mm],RightShoulder_ry - origin Distance [mm],RightArm_tx - origin Distance [mm],RightArm_tx - origin Distance [mm],RightArm_tx - origin Distance [mm],RightForeArm_rx - origin Distance [mm],RightForeArm_rx - origin Distance [mm],RightForeArm_rx - origin Distance [mm],RightHand_rx - origin Distance [mm],RightHand_rx - origin Distance [mm],RightHand_rx - origin Distance [mm],RightHandEE - origin Distance [mm],RightHandEE - origin Distance [mm],RightHandEE - origin Distance [mm],LeftUpLeg_tx - origin Distance [mm],LeftUpLeg_tx - origin Distance [mm],LeftUpLeg_tx - origin Distance [mm],LeftLeg_rx - origin Distance [mm],LeftLeg_rx - origin Distance [mm],LeftLeg_rx - origin Distance [mm],LeftFoot_rx - origin Distance [mm],LeftFoot_rx - origin Distance [mm],LeftFoot_rx - origin Distance [mm],LeftToeBase_rx - origin Distance [mm],LeftToeBase_rx - origin Distance [mm],LeftToeBase_rx - origin Distance [mm],LeftFootEE - origin Distance [mm],LeftFootEE - origin Distance [mm],LeftFootEE - origin Distance [mm],RightUpLeg_tx - origin Distance [mm],RightUpLeg_tx - origin Distance [mm],RightUpLeg_tx - origin Distance [mm],RightLeg_rx - origin Distance [mm],RightLeg_rx - origin Distance [mm],RightLeg_rx - origin Distance [mm],RightFoot_rx - origin Distance [mm],RightFoot_rx - origin Distance [mm],RightFoot_rx - origin Distance [mm],RightToeBase_rx - origin Distance [mm],RightToeBase_rx - origin Distance [mm],RightToeBase_rx - origin Distance [mm],RightFootEE - origin Distance [mm],RightFootEE - origin Distance [mm],RightFootEE - origin Distance [mm],
8.86667,457.855,1467.44,548.674,368.33,1357.13,597.321,339.634,1260.99,611.613,334.608,1176.14,612.446,342.67,1061.24,604.812,532.591,1484.4,506.91,597.862,1524.66,460.608,707.24,1639.75,377.486,544.438,1448.41,549.142,607.713,1406.75,665.367,590.198,1137.91,747.36,587.743,885.656,745.105,585.005,794.01,736.73,502.351,1449.49,474.131,405.185,1438.79,375.682,280.291,1188.64,342.072,314.581,940.749,310.157,341.041,859.591,275.663,460.022,990.639,639.651,450.518,495.613,676.776,405.938,55.2028,710.94,545.252,36.3322,724.601,625.778,52.2322,725.092,373.205,995.429,483.543,388.53,515.406,357.636,339.078,79.8192,287.393,460.525,36.5924,229.66,538.716,39.8235,204.894,
8.88333,460.466,1464.28,546.472,367.306,1357.62,596.398,335.818,1262.51,611.667,328.617,1177.83,613.414,334.391,1062.72,606.918,535.573,1478.46,504.337,601.918,1516.9,458.018,714.312,1629.21,375.113,546.323,1442.21,546.749,608.166,1399.78,663.466,590.549,1131.75,748.046,589.707,879.502,744.143,587.463,788.12,733.145,503.976,1444.16,471.902,406.76,1435.33,373.318,274.127,1188.9,341.983,303.97,940.621,308.656,328.222,859.636,272.189,450.743,990.486,641.76,447.86,495.279,677.536,405.115,54.5604,710.017,544.376,36.9755,725.766,624.753,53.5258,727.551,362.862,994.931,486.238,383.374,516.745,354.232,332.114,81.5468,282.886,454.189,38.2042,226.58,532.655,41.3566,202.692,
8.9,462.433,1461.28,543.801,366.207,1357.88,594.79,332.268,1263.79,611.021,323.118,1179.32,613.774,326.677,1064.05,608.733,537.801,1473.03,501.386,605.2,1509.81,455.245,720.562,1619.5,372.916,547.568,1436.56,543.939,607.917,1393.78,661.307,590.655,1126.6,748.612,591.828,874.384,743.261,589.991,783.372,729.473,505.03,1439.31,469.225,408.184,1431.64,370.181,268.413,1188.9,341.048,294.09,940.336,306.43,316.549,859.787,267.908,442.061,990.37,643.771,445.902,495.041,677.673,405.423,54.0057,708.737,544.674,37.6004,725.795,624.903,54.7472,728.422,353.023,993.96,488.887,379.191,517.908,350.334,324.916,83.1753,278.384,447.012,39.6607,222.257,525.507,42.6908,198.449,
8.91667,464.127,1457.95,540.411,365.031,1358.02,592.782,328.628,1265.07,610.251,317.442,1180.89,614.262,318.519,1065.51,611.078,539.614,1467.16,497.58,608.092,1501.96,451.494,726.652,1608.36,369.394,548.457,1430.61,540.319,606.983,1388.45,658.83,590.061,1122.29,749.267,593.554,870.128,742.643,592.475,779.538,726.244,505.618,1434.04,465.806,408.94,1427.45,366.519,262.803,1188.27,339.339,284.833,939.55,303.3,305.771,859.49,262.944,432.827,990.261,646.308,443.763,494.893,677.987,404.786,53.6637,708.197,544.001,38.0808,726.297,624.127,55.5906,729.591,342.222,992.692,492.311,374.64,519.195,346.52,315.98,84.9072,275.325,437.336,40.8604,218.021,515.586,43.5658,193.378,
8.93333,465.216,1454.84,536.694,363.939,1357.78,590.288,325.407,1265.93,608.95,312.318,1182.11,614.256,310.633,1066.69,613.236,540.671,1462.01,493.42,610.047,1495.12,447.428,731.383,1598.6,365.655,548.821,1425.37,536.257,605.757,1384.07,655.843,588.857,1118.99,749.387,594.735,866.879,742.438,595.043,776.732,723.729,505.617,1429.44,461.988,409.436,1423.08,362.206,257.97,1187.05,336.688,276.469,938.241,299.296,295.761,858.763,257.015,423.634,989.643,648.792,442.182,494.341,677.812,405.175,52.9017,707.429,544.514,38.1141,725.23,624.57,55.9618,728.429,331.298,990.832,495.813,370.119,520.217,342.452,307.478,86.2085,272.967,427.587,41.551,213.547,505.366,43.8948,187.424,
8.95,465.909,1451.53,532.238,362.579,1357.24,586.841,321.975,1266.55,606.736,306.976,1183.15,613.469,302.324,1067.81,614.968,541.394,1456.75,488.737,611.739,1488.07,442.964,735.986,1588.37,361.601,548.801,1420.11,531.735,603.895,1380.1,652.612,586.827,1116.16,749.307,595.387,864.118,742.617,597.576,774.489,721.678,505.45,1424.68,457.58,409.837,1418.44,357.245,253.851,1185.28,332.596,268.921,936.391,294.261,286.645,857.296,250.598,413.743,988.868,651.335,440.164,493.771,677.582,405.693,52.0867,706.595,545.002,38.2812,725.391,624.928,56.5812,729.218,319.924,988.628,499.256,365.535,521.215,338.167,298.6,87.3957,271.564,416.972,41.6146,209.57,494.118,43.2876,181.581,
8.96667,466.42,1447.93,527.295,361.303,1356.12,582.706,318.724,1266.6,603.75,301.832,1183.69,611.944,293.984,1068.6,616.255,541.851,1451.44,483.53,613.027,1481.08,437.925,739.915,1578.32,356.927,548.606,1414.71,526.556,601.476,1376.59,649.03,584.077,1113.81,748.758,595.731,861.868,743.01,599.923,772.731,720.349,505.039,1419.94,452.572,410.159,1413.55,351.553,250.496,1182.91,326.727,262.122,933.818,288.489,278.459,854.928,243.923,403.678,987.666,653.487,438.797,492.962,676.731,406.276,51.1757,706.437,545.669,37.9799,725.052,625.549,56.4996,728.775,308.012,985.84,502.574,361.363,521.876,334.062,289.985,88.2476,270.918,406.138,40.9343,205.948,482.469,41.6812,175.774,
8.98333,466.493,1444.02,521.397,359.424,1354.66,577.091,314.883,1266.37,599.221,296.136,1184.03,608.948,285.115,1069.35,616.273,542.177,1445.81,477.967,614.374,1473.67,432.843,744.128,1567.61,352.486,548.028,1409.22,521.232,598.343,1373.01,645.351,580.536,1111.41,748.063,595.503,859.621,743.401,602.232,770.987,719.415,504.849,1414.72,447.04,411.092,1408.1,344.992,247.946,1180.01,319.296,256.172,930.659,281.888,271.054,851.932,236.531,392.703,986.577,655.55,437.141,492.478,675.431,406.658,50.633,706.395,546.175,37.8191,724.336,626.057,56.4063,727.657,296.492,982.969,505.016,356.489,522.38,329.618,281.781,88.7328,270.59,395.763,39.7348,203.073,471.27,39.4549,170.883,
9,466.251,1439.77,515.04,357.108,1352.87,570.589,310.645,1265.78,593.537,290.197,1184.02,604.647,276.475,1069.85,614.779,542.232,1439.85,472.095,615.432,1465.87,427.491,748.046,1556.37,347.863,547.068,1403.34,515.493,594.533,1368.99,641.249,575.893,1108.82,747.406,594.763,857.276,743.759,604.599,769.245,718.649,504.408,1409.33,441.04,412.277,1402.24,337.552,246.158,1176.48,310.331,250.886,926.813,274.46,264.49,848.112,228.66,382.318,985.791,656.015,435.477,492.486,674.083,406.657,50.6292,706.441,546.327,37.6869,723.054,626.287,56.0557,725.599,285.482,980.167,505.945,351.244,522.173,325.874,274.241,88.4517,270.454,386.167,37.9832,200.622,460.844,36.8145,166.57,
9.01667,465.487,1435.27,507.778,354.22,1350.7,562.697,305.896,1264.81,586.306,283.812,1183.66,598.738,267.448,1070.13,611.643,541.968,1433.73,465.756,616.207,1457.96,421.866,751.595,1545.08,343.141,545.639,1397.43,509.382,590.004,1364.85,636.732,570.575,1106.1,746.16,593.493,854.878,743.623,606.592,767.413,718.032,503.916,1403.65,434.418,413.735,1396.03,329.264,245.147,1172.36,300.099,246.31,922.423,265.833,258.874,843.486,220.142,371.354,984.96,655.461,433.995,492.723,672.194,406.423,50.8851,705.869,545.967,37.3985,723.094,626.025,55.2903,725.966,274.665,977.243,505.388,345.82,521.44,321.838,267.346,87.6187,269.34,377.65,36.029,197.769,451.634,34.1902,162.263,
9.03333,464.463,1430.4,499.95,350.88,1348.25,553.797,300.645,1263.61,577.924,276.915,1183.14,591.639,257.974,1070.34,607.243,541.628,1427.15,459.298,616.995,1449.47,416.327,755.253,1532.97,338.679,543.925,1391.24,503.264,584.874,1360.39,632.181,564.663,1103.09,744.825,591.856,852.283,743.421,608.25,765.47,717.511,503.567,1397.41,427.553,415.632,1389.3,320.55,244.764,1167.69,289.008,242.666,917.501,256.693,254.373,838.234,211.347,359.691,984.337,654.426,433.176,493.562,669.915,405.755,51.8972,705.917,544.921,37.1677,725.075,625.13,54.1644,728.974,264.199,974.352,503.722,340.787,520.025,318.702,261.447,86.0706,268.657,371.417,33.559,197.241,445.285,31.1803,161.528,
9.05,463.104,1425.45,491.509,347.262,1345.75,544.227,295.188,1262.35,568.748,269.906,1182.55,583.576,248.687,1070.51,601.491,540.889,1420.45,452.24,617.27,1440.78,410.081,758.197,1520.5,333.254,541.82,1384.98,496.521,579.525,1355.67,626.778,558.421,1100.02,742.962,589.907,849.713,742.659,609.281,763.508,716.776,502.831,1391.1,420.091,417.408,1382.06,311.146,244.85,1162.14,277.008,239.983,911.731,246.773,251.163,832.196,201.764,348.413,983.92,651.761,432.438,494.841,667.337,405.042,53.364,705.58,543.771,36.7818,726.324,624.185,52.5506,731.072,254.129,971.864,500.449,335.228,518.238,315.625,256.066,83.9824,267.969,366.35,31.2644,197.193,440.298,28.8118,161.65,
9.06667,461.38,1420.26,482.265,343.4,1342.98,533.83,289.557,1260.83,558.761,262.735,1181.75,574.696,239.195,1070.56,594.858,539.782,1413.54,444.508,617.105,1431.85,403.148,760.51,1507.68,326.968,539.361,1378.66,489.173,573.976,1350.83,620.608,552.104,1097.07,740.729,587.623,847.309,741.567,609.544,761.682,715.797,501.839,1384.44,411.986,418.842,1374.44,301.264,245.407,1155.64,264.507,238.129,905.057,236.234,249.258,825.27,191.66,336.744,983.468,648.421,431.933,496.456,664.548,404.66,55.1764,705.087,542.897,36.1982,727.033,623.558,50.4178,732.43,243.995,969.361,496.34,331.361,516.56,312.346,251.282,82.1702,267.536,362.098,29.4463,197.599,436.216,27.0393,162.41,
9.08333,459.303,1415.23,472.719,339.345,1340.2,523.029,283.892,1259.23,548.283,255.691,1180.85,565.246,230.135,1070.5,587.496,538.284,1406.9,436.522,616.471,1423.23,395.969,762.189,1495.19,320.435,536.558,1372.65,481.533,568.408,1345.92,613.891,545.457,1094.29,738.241,585.083,845.157,740.189,609.329,760.053,714.772,500.52,1378.02,403.613,420.204,1366.5,291.076,246.551,1148.34,251.686,237.085,897.652,225.019,248.672,817.469,181.281,325.713,983.256,644.269,431.354,498.445,661.59,404.832,57.3627,704.698,542.516,35.6765,727.584,623.431,48.1515,733.488,234.544,966.932,491.456,328.263,514.861,308.791,247.004,80.3605,267.296,358.452,28.0232,198.077,432.737,25.8885,163.224,
9.1,457.055,1410.3,463.109,335.397,1337.39,512.43,278.503,1257.53,538.014,249.035,1179.81,555.877,221.645,1070.27,579.88,536.464,1400.45,428.256,615.335,1414.84,388.296,763.022,1482.94,313.007,533.617,1366.86,473.592,562.94,1341.48,606.799,538.994,1091.91,735.03,582.219,843.389,738.682,608.492,758.725,713.813,498.837,1371.78,395.073,421.071,1358.33,280.969,247.984,1140.24,238.784,236.762,889.504,213.272,249.001,808.894,170.507,315.397,982.887,639.407,430.935,500.404,658.499,405.693,59.5544,704.649,542.817,34.8802,727.869,623.995,45.4168,733.922,225.609,964.742,485.983,326.354,513.399,305.263,243.541,78.8726,267.266,355.84,27.0691,199.028,430.393,25.2346,164.733,
9.11667,454.898,1405.26,453.514,331.49,1334.59,501.747,273.128,1255.88,527.576,242.391,1178.85,546.249,213.287,1070.11,571.798,534.703,1393.78,420.092,614.273,1406.08,380.825,764.031,1470.01,305.965,530.685,1360.93,465.748,557.33,1337.19,599.817,532.299,1089.68,731.783,579.096,841.837,737.08,607.036,757.483,712.991,497.229,1365.35,386.626,422.14,1349.75,271.013,249.741,1131.67,226.07,237.045,880.935,201.239,250.418,800.017,159.405,305.228,982.709,634.073,429.814,502.594,655.797,406.71,62.0059,705.43,543.218,34.3567,728.926,624.617,42.9687,735.066,217.067,962.799,479.926,325.633,512.318,301.594,240.539,77.8565,268.171,353.473,26.3733,200.744,428.24,24.7253,166.908,
9.13333,452.692,1400.45,443.781,327.813,1331.88,491.24,268.179,1254.27,517.504,236.325,1177.93,537.115,205.686,1070.02,564.362,532.796,1387.47,411.65,612.936,1397.78,372.973,764.467,1457.66,298.343,527.777,1355.41,457.647,552.168,1333.42,592.441,525.539,1087.82,727.628,575.703,840.707,735.443,605.039,756.42,712.821,495.458,1359.16,378.02,422.891,1340.86,261.198,251.483,1122.55,213.634,237.68,871.871,188.89,252.495,790.668,148.108,296.043,982.848,629.213,428.382,504.937,653.56,407.856,64.6252,706.66,543.799,33.9402,729.657,625.41,40.5714,735.433,209.111,960.894,474.646,326.167,511.976,297.747,239.044,77.5731,269.124,352.135,26.4502,201.685,426.904,25.0383,167.844,
9.15,450.676,1395.55,434.29,324.452,1329.36,481.57,263.594,1252.92,508.448,230.682,1177.27,528.971,198.792,1070.1,557.657,530.834,1380.88,403.034,611.346,1389.03,364.613,764.376,1444.54,289.659,525,1349.65,449.37,547.39,1330.13,584.889,518.878,1086.25,722.778,571.969,839.876,733.957,602.805,755.612,713.331,493.397,1352.81,369.43,422.864,1331.71,251.838,252.806,1112.92,201.691,238.693,862.312,176.421,255.26,780.84,136.87,288.007,983.089,624.282,426.226,507.03,652.022,408.561,67.0631,708.873,543.998,33.4236,730.701,625.795,38.1055,735.688,201.565,959.557,469.673,326.493,512.155,294.316,238.794,77.5551,270.924,351.711,26.9015,202.843,426.295,25.7819,168.585,
9.16667,448.89,1390.57,425.151,321.535,1326.6,472.451,259.526,1251.32,499.983,225.533,1176.41,521.396,192.157,1070.09,551.512,529.022,1374.38,394.585,609.781,1380.57,356.319,763.984,1432.12,280.944,522.518,1343.9,441.237,543.079,1327.19,577.421,512.536,1084.87,717.602,567.905,839.205,732.705,600.28,755.022,714.221,491.437,1346.5,361.073,422.721,1322.43,242.978,253.932,1103.1,190.955,240.054,852.614,164.308,258.04,771.113,125.44,280.04,982.983,619.768,423.614,508.71,650.746,408.896,69.171,711.609,543.905,32.7343,731.506,625.856,35.5488,735.211,193.835,958.189,465.224,327.325,512.306,292.318,239.78,77.4908,272.645,352.686,27.2509,204.24,427.2,26.3546,169.822,
9.18333,447.372,1385.03,416.227,318.885,1323.63,463.88,255.693,1249.7,492.335,220.584,1175.62,514.837,185.724,1070.25,546.577,527.397,1367.12,386.348,608.333,1371.18,348.172,763.582,1418.47,272.148,520.246,1337.57,433.431,539.035,1324.44,570.261,506.487,1083.56,712.463,563.801,838.625,731.558,597.423,754.465,715.335,489.6,1339.34,353.077,421.787,1313.31,234.875,254.463,1093.21,181.353,241.611,842.888,152.782,260.456,761.315,114.476,272.275,983.19,616.57,419.564,510.227,650.057,407.862,71.1502,714.788,542.454,32.3013,732.864,624.491,33.476,735.337,186.24,956.909,462.177,326.933,512.832,290.33,240.949,77.5507,274.443,353.22,27.8267,204.631,427.314,27.2004,169.313,
9.2,445.921,1379.65,408.217,316.329,1320.56,455.8,252.019,1247.89,484.985,215.858,1174.64,508.516,179.527,1070.29,541.928,525.932,1360.24,379.247,607.09,1362.49,341.392,763.336,1406.12,265.227,518.07,1331.57,426.693,534.971,1321.72,564.044,501.035,1081.88,707.669,559.918,837.632,730.462,594.19,753.376,716.212,488.052,1332.49,346.088,421.332,1304.52,227.708,255.21,1083.82,172.952,242.913,833.715,142.292,262.403,752.214,104.157,264.66,983.505,613.971,414.708,511.569,649.645,406.852,72.9089,717.694,541.174,32.3249,733.868,623.249,32.2798,735.068,179.098,955.411,459.635,327.058,513.289,288.844,242.771,77.6005,275.195,354.586,28.2022,204.425,428.388,27.7242,168.501,
9.21667,444.597,1374.39,401.35,314.016,1317.56,448.982,248.63,1246.11,478.782,211.402,1173.65,503.09,173.543,1070.23,537.682,524.517,1353.56,373.129,605.765,1354.13,335.405,762.68,1394.44,258.784,516.042,1325.69,420.923,531.516,1318.57,558.61,496.277,1079.8,703.7,556.355,836.124,729.281,590.908,751.787,716.24,486.503,1325.86,340.136,420.542,1296.28,221.72,255.697,1074.98,165.552,243.747,825.109,132.896,263.726,743.62,94.9884,257.115,983.355,611.421,409.023,512.198,649.44,405.532,73.9036,720.162,539.734,32.2314,734.457,621.813,31.3884,734.416,172.155,954.269,456.935,327.226,513.653,288.573,244.76,77.5977,275.525,355.96,28.5306,203.567,429.409,28.1855,166.923,
9.23333,443.175,1369.54,395.502,311.698,1314.68,442.971,245.367,1244.28,473.205,207.185,1172.53,498.093,167.941,1069.91,533.525,523.084,1347.51,368.175,604.421,1346.7,330.649,761.841,1384.28,253.679,513.996,1320.45,416.321,528.438,1315.06,554.199,492.076,1077.18,700.47,553.165,833.945,727.81,588.124,749.651,715.607,485.059,1319.72,335.32,420.027,1288.37,216.846,255.832,1066.98,159.155,244.121,817.335,124.733,264.471,735.805,87.111,249.831,983.024,609.118,402.709,512.378,649.528,404.334,74.3447,721.911,538.576,32.4153,735.021,620.648,31.3039,734.209,166.212,953.062,454.069,328.135,513.906,288.359,246.743,77.6441,275.48,357.523,28.4864,202.938,430.776,27.9938,165.905,
9.25,441.947,1364.74,390.483,309.675,1311.76,437.885,242.44,1242.42,468.556,203.304,1171.37,493.984,162.582,1069.6,530.192,521.812,1341.6,363.953,603.151,1339.57,326.478,760.813,1374.81,248.897,512.179,1315.3,412.443,525.957,1311.12,550.43,488.349,1074.2,697.937,550.492,831.329,726.109,585.689,747.077,714.307,483.741,1313.68,331.278,419.223,1281.15,212.841,255.531,1059.8,153.596,244.185,810.331,117.805,264.665,728.61,80.672,242.68,982.602,607.553,395.154,512.042,650.413,402.39,74.108,723.057,536.807,32.7185,736.088,618.882,31.8659,735.25,160.338,951.941,451.959,328.09,514.239,288.205,248.73,77.6098,275.08,359.249,28.5159,202.098,432.347,28.0321,164.761,
9.26667,441.086,1359.89,386.264,307.902,1308.86,433.246,239.62,1240.66,464.157,199.373,1170.4,490.038,156.839,1069.66,527.031,520.923,1335.67,360.64,602.303,1332.54,323.329,760.263,1365.72,245.449,510.627,1310.01,409.39,523.558,1306.76,547.484,484.858,1070.83,696.284,548.341,828.277,724.262,583.768,744.128,712.409,482.816,1307.69,328.025,418.659,1274.82,209.486,255.249,1053.6,148.966,244.191,804.279,112.081,264.391,722.227,75.5297,234.797,982.441,606.308,387.958,512.202,650.249,399.769,74.599,724.272,534.401,33.8982,737.26,616.478,33.4076,736.34,153.759,951.125,450.16,326.788,514.731,288.41,250.001,77.6439,275.225,360.457,28.615,202.104,433.47,28.1249,164.601,
9.28333,440.151,1355.23,382.501,306.129,1306.08,429.107,236.908,1238.95,460.278,195.673,1169.42,486.586,151.575,1069.61,524.25,519.965,1329.97,357.81,601.37,1325.87,320.648,759.519,1357.26,242.41,509.036,1305.02,406.845,521.547,1301.99,544.983,481.622,1067.1,695.1,546.705,824.89,722.34,582.503,740.936,710.218,481.84,1301.85,325.301,417.795,1269.06,206.679,254.616,1047.96,145.11,244.076,798.752,107.354,264.241,716.457,71.3312,227.577,982.335,605.341,381.681,512.533,650.653,395.759,75.0612,725.055,530.473,34.8597,738.729,612.554,34.6033,738.243,147.948,950.3,448.615,325.654,515.056,288.842,250.653,77.6731,275.174,361.036,28.5491,202.005,434.001,27.9421,164.411,
9.3,439.379,1350.62,379.499,304.555,1303.33,425.712,234.396,1237.27,457.078,192.162,1168.49,483.745,146.448,1069.64,522.015,519.129,1324.39,355.633,600.536,1319.44,318.579,758.815,1349.34,240.021,507.591,1300.02,404.895,519.826,1296.79,543.054,478.916,1063,694.629,545.613,821.085,720.537,581.679,737.389,707.467,480.932,1296.19,323.203,416.992,1263.56,204.48,253.785,1042.79,141.82,243.891,793.641,103.47,264.653,711.28,67.9426,220.53,982.165,604.657,376.437,513.04,650.831,390.23,75.6398,725.702,524.867,35.664,740.733,606.949,35.4858,741.087,141.94,949.648,447.507,323.677,515.41,289.535,250.896,77.6854,274.857,361.307,28.6758,201.656,434.25,28.0897,164.017,
9.31667,438.704,1345.92,377.307,303.075,1300.62,423.16,231.948,1235.67,454.647,188.695,1167.62,481.57,141.41,1069.67,520.248,518.311,1318.64,354.148,599.698,1312.81,317.178,758.12,1341.22,238.354,506.179,1294.79,403.602,518.194,1291.24,541.772,476.841,1058.46,694.761,545.122,816.8,718.872,581.014,733.274,704.319,479.962,1290.47,321.791,415.997,1258.23,202.975,252.805,1037.84,138.946,243.877,788.713,100.24,265.514,706.398,65.1312,213.608,981.897,604.226,372.264,513.735,650.823,382.736,76.2965,726.011,517.079,36.1109,742.987,599.146,35.7498,744.548,136.023,949.176,446.619,321.223,515.699,290.587,250.476,77.6898,274.514,361.053,28.8256,201.465,434.047,28.2674,163.927,
9.33333,437.936,1341.06,375.842,301.57,1297.79,421.459,229.525,1233.92,453.083,185.286,1166.58,480.185,136.493,1069.45,519.054,517.373,1312.74,353.365,598.751,1306.04,316.524,757.343,1332.94,237.515,504.696,1289.48,403.056,516.672,1285.44,541.217,475.635,1053.34,695.311,545.226,811.848,717.311,580.622,728.421,701.072,478.862,1284.56,321.158,414.722,1252.84,202.295,251.664,1032.9,136.425,244.189,783.754,97.4885,266.727,701.453,62.9166,206.733,981.319,604.309,369.476,514.552,650.82,373.259,77.0244,726.125,507.113,35.9822,744.823,589.149,35.0563,747.456,130.468,948.601,446.059,318.453,515.834,291.384,249.511,77.5761,274.299,360.218,28.7962,201.392,433.251,28.2346,163.928,
9.35,437.079,1335.96,375.225,300.039,1294.57,420.575,227.121,1231.74,452.276,181.94,1165.09,479.516,131.685,1068.78,518.567,516.325,1306.67,353.314,597.732,1299.21,316.684,756.599,1324.84,237.801,503.141,1283.87,403.179,515.11,1279.11,541.316,475.045,1047.4,696.254,545.83,806.044,715.798,580.727,722.784,697.726,477.624,1278.54,321.206,413.348,1247.34,202.283,250.811,1027.66,134.251,244.925,778.481,95.2962,268.209,696.31,60.9085,200.113,980.247,604.874,367.737,515.158,650.889,362.118,77.6013,725.906,495.307,35.3882,746.637,577.279,33.7049,750.547,124.8,947.631,446.147,315.746,515.943,292.079,248.401,77.4727,274.082,359.265,28.7491,201.374,432.353,28.1515,164.019,
9.36667,436.1,1330.4,375.287,298.474,1290.91,420.546,224.744,1229.11,452.395,178.662,1163.13,479.777,126.997,1067.62,518.949,515.126,1300.17,353.875,596.591,1291.93,317.539,755.821,1316.21,238.966,501.508,1277.88,403.95,513.657,1272.29,542.041,475.123,1040.61,697.413,546.927,799.352,714.275,581.291,716.328,694.209,476.211,1272.06,321.943,411.669,1241.33,203.04,250.087,1021.76,132.437,246.027,772.558,93.3659,270.39,690.56,59.3166,193.609,978.676,606.248,366.308,515.33,651.079,349.244,77.9774,725.557,481.631,34.5592,748.788,563.495,32.1021,754.253,119.315,946.235,447.006,313.2,515.968,292.627,247.119,77.3374,273.872,358.181,28.5749,201.495,431.363,27.882,164.325,
9.38333,434.962,1324.68,376.406,296.969,1286.66,421.807,222.574,1225.71,453.756,175.671,1160.31,481.12,122.55,1065.54,520.154,513.76,1293.75,355.155,595.275,1285.03,319.045,754.809,1308.52,240.851,499.889,1271.75,405.406,512.578,1264.78,543.386,475.502,1032.9,698.825,548.554,791.835,712.692,582.401,709.136,690.514,474.585,1265.68,323.418,409.78,1234.98,204.65,250.048,1015.12,130.821,247.72,765.924,91.6122,273.042,683.954,58.1996,187.327,975.795,608.009,366.012,514.573,651.281,335.857,77.7214,724.541,467.39,33.0944,750.203,549.111,29.8724,757.193,113.777,944.208,448.251,311.538,516.142,292.67,246.771,77.3308,273.551,357.602,28.5843,200.809,430.642,27.8064,163.365,
9.4,433.75,1317.96,377.996,295.277,1281.78,423.442,220.139,1221.84,455.55,172.395,1157.09,483.03,117.954,1063.11,522.136,512.272,1286.12,357.067,593.948,1276.67,321.509,754.157,1298.87,244.32,498.051,1264.55,407.506,511.044,1256.62,545.406,476.13,1024.27,700.631,550.633,783.466,711.009,584.041,701.164,686.783,472.818,1258.14,325.522,407.66,1227.84,206.844,250.207,1007.59,129.38,250.271,758.411,89.9678,276.285,676.393,57.2127,181.033,972.931,610.779,364.888,513.584,652.336,321.352,77.5341,723.613,452.283,31.8598,750.479,533.903,27.9582,758.269,108.3,941.635,450.59,310.011,516.253,292.722,245.972,77.3357,273.595,356.461,28.4076,200.456,429.34,27.4566,162.702,
9.41667,432.537,1311.01,380.17,293.7,1276.59,425.873,217.891,1217.61,458.195,169.371,1153.51,485.818,113.687,1060.32,525.053,510.723,1278.31,359.299,592.56,1268.25,324.283,753.469,1289.37,248.256,496.258,1257.02,409.892,509.786,1247.82,547.661,477.053,1014.88,702.482,553.054,774.417,709.314,586.263,692.647,683.095,470.9,1250.5,327.955,405.392,1220.14,209.487,250.98,999.106,128.227,253.518,750.005,88.4025,280.497,668.053,56.2688,175.331,969.579,614.139,364.214,511.978,652.304,307.821,77.3447,723.218,438.567,31.0007,749.839,520.182,26.6529,757.436,102.783,938.787,453.769,308.967,516.691,292.882,246.017,77.6188,273.686,356.07,28.647,199.922,428.713,27.6011,161.719,
